"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","GDPHRWKD","TOT","IDX2015","A","2003",98.298734,
"ITA","GDPHRWKD","TOT","IDX2015","A","2004",99.123067,
"ITA","GDPHRWKD","TOT","IDX2015","A","2005",99.565938,
"ITA","GDPHRWKD","TOT","IDX2015","A","2006",99.346739,
"ITA","GDPHRWKD","TOT","IDX2015","A","2007",99.271227,
"ITA","GDPHRWKD","TOT","IDX2015","A","2008",98.70518,
"ITA","GDPHRWKD","TOT","IDX2015","A","2009",96.73892,
"ITA","GDPHRWKD","TOT","IDX2015","A","2010",98.938252,
"ITA","GDPHRWKD","TOT","IDX2015","A","2011",99.606174,
"ITA","GDPHRWKD","TOT","IDX2015","A","2012",99.073743,
"ITA","GDPHRWKD","TOT","IDX2015","A","2013",99.86123,
"ITA","GDPHRWKD","TOT","IDX2015","A","2014",99.940667,
"ITA","GDPHRWKD","TOT","IDX2015","A","2015",100,
"ITA","GDPHRWKD","TOT","IDX2015","A","2016",99.692606,
"ITA","GDPHRWKD","TOT","IDX2015","A","2017",100.335718,
"ITA","GDPHRWKD","TOT","IDX2015","A","2018",100.323292,
"ITA","GDPHRWKD","TOT","IDX2015","A","2019",100.82174,
"ITA","GDPHRWKD","TOT","IDX2015","A","2020",103.936524,
"ITA","GDPHRWKD","TOT","IDX2015","A","2021",102.852589,
"ITA","GDPHRWKD","TOT","IDX2015","A","2022",102.581122,
"JPN","GDPHRWKD","TOT","IDX2015","A","1970",30.134322,
"JPN","GDPHRWKD","TOT","IDX2015","A","1971",31.385292,
"JPN","GDPHRWKD","TOT","IDX2015","A","1972",34.017044,
"JPN","GDPHRWKD","TOT","IDX2015","A","1973",36.378374,
"JPN","GDPHRWKD","TOT","IDX2015","A","1974",37.165098,
"JPN","GDPHRWKD","TOT","IDX2015","A","1975",38.863195,
"JPN","GDPHRWKD","TOT","IDX2015","A","1976",39.778691,
"JPN","GDPHRWKD","TOT","IDX2015","A","1977",41.013568,
"JPN","GDPHRWKD","TOT","IDX2015","A","1978",42.879578,
"JPN","GDPHRWKD","TOT","IDX2015","A","1979",44.707535,
"JPN","GDPHRWKD","TOT","IDX2015","A","1980",45.759034,
"JPN","GDPHRWKD","TOT","IDX2015","A","1981",47.685097,
"JPN","GDPHRWKD","TOT","IDX2015","A","1982",48.896305,
"JPN","GDPHRWKD","TOT","IDX2015","A","1983",50.130222,
"JPN","GDPHRWKD","TOT","IDX2015","A","1984",51.842077,
"JPN","GDPHRWKD","TOT","IDX2015","A","1985",54.611733,
"JPN","GDPHRWKD","TOT","IDX2015","A","1986",56.016687,
"JPN","GDPHRWKD","TOT","IDX2015","A","1987",58.417371,
"JPN","GDPHRWKD","TOT","IDX2015","A","1988",61.711568,
"JPN","GDPHRWKD","TOT","IDX2015","A","1989",64.489237,
"JPN","GDPHRWKD","TOT","IDX2015","A","1990",67.77827,
"JPN","GDPHRWKD","TOT","IDX2015","A","1991",69.903699,
"JPN","GDPHRWKD","TOT","IDX2015","A","1992",70.917517,
"JPN","GDPHRWKD","TOT","IDX2015","A","1993",72.540663,
"JPN","GDPHRWKD","TOT","IDX2015","A","1994",73.514167,
"JPN","GDPHRWKD","TOT","IDX2015","A","1995",75.747754,
"JPN","GDPHRWKD","TOT","IDX2015","A","1996",77.713801,
"JPN","GDPHRWKD","TOT","IDX2015","A","1997",79.043851,
"JPN","GDPHRWKD","TOT","IDX2015","A","1998",79.92947,
"JPN","GDPHRWKD","TOT","IDX2015","A","1999",82.172498,
"JPN","GDPHRWKD","TOT","IDX2015","A","2000",84.549519,
"JPN","GDPHRWKD","TOT","IDX2015","A","2001",85.752674,
"JPN","GDPHRWKD","TOT","IDX2015","A","2002",87.332856,
"JPN","GDPHRWKD","TOT","IDX2015","A","2003",88.57762,
"JPN","GDPHRWKD","TOT","IDX2015","A","2004",90.706151,
"JPN","GDPHRWKD","TOT","IDX2015","A","2005",92.020655,
"JPN","GDPHRWKD","TOT","IDX2015","A","2006",92.169251,
"JPN","GDPHRWKD","TOT","IDX2015","A","2007",92.852104,
"JPN","GDPHRWKD","TOT","IDX2015","A","2008",92.582326,
"JPN","GDPHRWKD","TOT","IDX2015","A","2009",91.266296,
"JPN","GDPHRWKD","TOT","IDX2015","A","2010",94.087959,
"JPN","GDPHRWKD","TOT","IDX2015","A","2011",94.680171,
"JPN","GDPHRWKD","TOT","IDX2015","A","2012",95.716034,
"JPN","GDPHRWKD","TOT","IDX2015","A","2013",97.855026,
"JPN","GDPHRWKD","TOT","IDX2015","A","2014",98.028532,
"JPN","GDPHRWKD","TOT","IDX2015","A","2015",100,
"JPN","GDPHRWKD","TOT","IDX2015","A","2016",100.100485,
"JPN","GDPHRWKD","TOT","IDX2015","A","2017",101.015295,
"JPN","GDPHRWKD","TOT","IDX2015","A","2018",101.634793,
"JPN","GDPHRWKD","TOT","IDX2015","A","2019",102.524561,
"JPN","GDPHRWKD","TOT","IDX2015","A","2020",101.543439,
"JPN","GDPHRWKD","TOT","IDX2015","A","2021",103.130927,"E"
"JPN","GDPHRWKD","TOT","IDX2015","A","2022",104.065733,
"KOR","GDPHRWKD","TOT","IDX2015","A","1970",8.416278,
"KOR","GDPHRWKD","TOT","IDX2015","A","1971",9.014102,
"KOR","GDPHRWKD","TOT","IDX2015","A","1972",9.279874,
"KOR","GDPHRWKD","TOT","IDX2015","A","1973",10.133962,
"KOR","GDPHRWKD","TOT","IDX2015","A","1974",10.653736,
"KOR","GDPHRWKD","TOT","IDX2015","A","1975",11.246154,
"KOR","GDPHRWKD","TOT","IDX2015","A","1976",12.017591,
"KOR","GDPHRWKD","TOT","IDX2015","A","1977",13.1046,
"KOR","GDPHRWKD","TOT","IDX2015","A","1978",13.917446,
"KOR","GDPHRWKD","TOT","IDX2015","A","1979",14.94252,
"KOR","GDPHRWKD","TOT","IDX2015","A","1980",14.639815,
"KOR","GDPHRWKD","TOT","IDX2015","A","1981",15.234855,
"KOR","GDPHRWKD","TOT","IDX2015","A","1982",16.024178,
"KOR","GDPHRWKD","TOT","IDX2015","A","1983",17.898421,
"KOR","GDPHRWKD","TOT","IDX2015","A","1984",19.91859,
"KOR","GDPHRWKD","TOT","IDX2015","A","1985",20.883312,
"KOR","GDPHRWKD","TOT","IDX2015","A","1986",22.223001,
"KOR","GDPHRWKD","TOT","IDX2015","A","1987",24.005757,
"KOR","GDPHRWKD","TOT","IDX2015","A","1988",26.4858,
"KOR","GDPHRWKD","TOT","IDX2015","A","1989",28.270638,
"KOR","GDPHRWKD","TOT","IDX2015","A","1990",30.769746,
"KOR","GDPHRWKD","TOT","IDX2015","A","1991",33.300443,
"KOR","GDPHRWKD","TOT","IDX2015","A","1992",34.979493,
"KOR","GDPHRWKD","TOT","IDX2015","A","1993",36.708923,
"KOR","GDPHRWKD","TOT","IDX2015","A","1994",39.089553,
"KOR","GDPHRWKD","TOT","IDX2015","A","1995",41.543099,
"KOR","GDPHRWKD","TOT","IDX2015","A","1996",44.050191,
"KOR","GDPHRWKD","TOT","IDX2015","A","1997",46.959631,
"KOR","GDPHRWKD","TOT","IDX2015","A","1998",49.227633,
"KOR","GDPHRWKD","TOT","IDX2015","A","1999",53.777249,
"KOR","GDPHRWKD","TOT","IDX2015","A","2000",55.872505,
"KOR","GDPHRWKD","TOT","IDX2015","A","2001",57.749912,
"KOR","GDPHRWKD","TOT","IDX2015","A","2002",61.555051,
"KOR","GDPHRWKD","TOT","IDX2015","A","2003",64.411473,
"KOR","GDPHRWKD","TOT","IDX2015","A","2004",67.327239,
"KOR","GDPHRWKD","TOT","IDX2015","A","2005",70.49439,
"KOR","GDPHRWKD","TOT","IDX2015","A","2006",73.429329,
"KOR","GDPHRWKD","TOT","IDX2015","A","2007",78.075747,
"KOR","GDPHRWKD","TOT","IDX2015","A","2008",82.473976,
"KOR","GDPHRWKD","TOT","IDX2015","A","2009",85.326469,
"KOR","GDPHRWKD","TOT","IDX2015","A","2010",90.409766,
"KOR","GDPHRWKD","TOT","IDX2015","A","2011",92.858458,
"KOR","GDPHRWKD","TOT","IDX2015","A","2012",94.207046,
"KOR","GDPHRWKD","TOT","IDX2015","A","2013",96.45643,
"KOR","GDPHRWKD","TOT","IDX2015","A","2014",98.652666,
"KOR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"KOR","GDPHRWKD","TOT","IDX2015","A","2016",102.78503,
"KOR","GDPHRWKD","TOT","IDX2015","A","2017",107.3761,
"KOR","GDPHRWKD","TOT","IDX2015","A","2018",111.47842,
"KOR","GDPHRWKD","TOT","IDX2015","A","2019",114.206522,
"KOR","GDPHRWKD","TOT","IDX2015","A","2020",117.85168,
"KOR","GDPHRWKD","TOT","IDX2015","A","2021",120.952041,
"KOR","GDPHRWKD","TOT","IDX2015","A","2022",120.682519,
"LUX","GDPHRWKD","TOT","IDX2015","A","1970",46.450112,
"LUX","GDPHRWKD","TOT","IDX2015","A","1971",46.294034,
"LUX","GDPHRWKD","TOT","IDX2015","A","1972",48.596367,
"LUX","GDPHRWKD","TOT","IDX2015","A","1973",52.505914,
"LUX","GDPHRWKD","TOT","IDX2015","A","1974",53.947997,
"LUX","GDPHRWKD","TOT","IDX2015","A","1975",50.584875,
"LUX","GDPHRWKD","TOT","IDX2015","A","1976",51.446295,
"LUX","GDPHRWKD","TOT","IDX2015","A","1977",53.044647,
"LUX","GDPHRWKD","TOT","IDX2015","A","1978",56.093875,
"LUX","GDPHRWKD","TOT","IDX2015","A","1979",57.67583,
"LUX","GDPHRWKD","TOT","IDX2015","A","1980",58.312848,
"LUX","GDPHRWKD","TOT","IDX2015","A","1981",58.65433,
"LUX","GDPHRWKD","TOT","IDX2015","A","1982",60.107256,
"LUX","GDPHRWKD","TOT","IDX2015","A","1983",62.313932,
"LUX","GDPHRWKD","TOT","IDX2015","A","1984",66.345351,
"LUX","GDPHRWKD","TOT","IDX2015","A","1985",66.994404,
"LUX","GDPHRWKD","TOT","IDX2015","A","1986",72.347859,
"LUX","GDPHRWKD","TOT","IDX2015","A","1987",73.29057,
"LUX","GDPHRWKD","TOT","IDX2015","A","1988",76.230001,
"LUX","GDPHRWKD","TOT","IDX2015","A","1989",81.458076,
"LUX","GDPHRWKD","TOT","IDX2015","A","1990",82.325262,
"LUX","GDPHRWKD","TOT","IDX2015","A","1991",86.932796,
"LUX","GDPHRWKD","TOT","IDX2015","A","1992",87.267454,
"LUX","GDPHRWKD","TOT","IDX2015","A","1993",88.977752,
"LUX","GDPHRWKD","TOT","IDX2015","A","1994",91.151118,
"LUX","GDPHRWKD","TOT","IDX2015","A","1995",89.489188,
"LUX","GDPHRWKD","TOT","IDX2015","A","1996",89.721127,
"LUX","GDPHRWKD","TOT","IDX2015","A","1997",91.158409,
"LUX","GDPHRWKD","TOT","IDX2015","A","1998",93.264723,
"LUX","GDPHRWKD","TOT","IDX2015","A","1999",96.512311,
"LUX","GDPHRWKD","TOT","IDX2015","A","2000",97.67673,"B"
"LUX","GDPHRWKD","TOT","IDX2015","A","2001",95.946411,
"LUX","GDPHRWKD","TOT","IDX2015","A","2002",96.679855,
"LUX","GDPHRWKD","TOT","IDX2015","A","2003",97.386617,
"LUX","GDPHRWKD","TOT","IDX2015","A","2004",99.194248,
"LUX","GDPHRWKD","TOT","IDX2015","A","2005",100.180217,
"LUX","GDPHRWKD","TOT","IDX2015","A","2006",102.262274,
"LUX","GDPHRWKD","TOT","IDX2015","A","2007",104.976601,
"LUX","GDPHRWKD","TOT","IDX2015","A","2008",99.90781,
"LUX","GDPHRWKD","TOT","IDX2015","A","2009",99.706148,
"LUX","GDPHRWKD","TOT","IDX2015","A","2010",101.385352,
"LUX","GDPHRWKD","TOT","IDX2015","A","2011",99.600059,
"LUX","GDPHRWKD","TOT","IDX2015","A","2012",99.210285,
"LUX","GDPHRWKD","TOT","IDX2015","A","2013",101.025243,
"LUX","GDPHRWKD","TOT","IDX2015","A","2014",100.774324,
"LUX","GDPHRWKD","TOT","IDX2015","A","2015",100,
"LUX","GDPHRWKD","TOT","IDX2015","A","2016",101.989921,
"LUX","GDPHRWKD","TOT","IDX2015","A","2017",100.480067,
"LUX","GDPHRWKD","TOT","IDX2015","A","2018",98.797902,
"LUX","GDPHRWKD","TOT","IDX2015","A","2019",98.039568,
"LUX","GDPHRWKD","TOT","IDX2015","A","2020",101.325215,
"LUX","GDPHRWKD","TOT","IDX2015","A","2021",99.250677,
"LUX","GDPHRWKD","TOT","IDX2015","A","2022",96.99437,
"MEX","GDPHRWKD","TOT","IDX2015","A","1991",99.689045,
"MEX","GDPHRWKD","TOT","IDX2015","A","1992",100.204862,
"MEX","GDPHRWKD","TOT","IDX2015","A","1993",99.805775,
"MEX","GDPHRWKD","TOT","IDX2015","A","1994",99.587297,
"MEX","GDPHRWKD","TOT","IDX2015","A","1995",93.434996,
"MEX","GDPHRWKD","TOT","IDX2015","A","1996",94.49108,
"MEX","GDPHRWKD","TOT","IDX2015","A","1997",93.397668,
"MEX","GDPHRWKD","TOT","IDX2015","A","1998",98.898734,
"MEX","GDPHRWKD","TOT","IDX2015","A","1999",97.141225,
"MEX","GDPHRWKD","TOT","IDX2015","A","2000",102.857472,
"MEX","GDPHRWKD","TOT","IDX2015","A","2001",103.554419,
"MEX","GDPHRWKD","TOT","IDX2015","A","2002",98.829358,
"MEX","GDPHRWKD","TOT","IDX2015","A","2003",101.920908,
"MEX","GDPHRWKD","TOT","IDX2015","A","2004",103.322933,
"MEX","GDPHRWKD","TOT","IDX2015","A","2005",94.61712,"B"
"MEX","GDPHRWKD","TOT","IDX2015","A","2006",96.46106,
"MEX","GDPHRWKD","TOT","IDX2015","A","2007",97.581472,
"MEX","GDPHRWKD","TOT","IDX2015","A","2008",96.993081,
"MEX","GDPHRWKD","TOT","IDX2015","A","2009",91.227118,
"MEX","GDPHRWKD","TOT","IDX2015","A","2010",94.489476,
"MEX","GDPHRWKD","TOT","IDX2015","A","2011",96.162997,
"MEX","GDPHRWKD","TOT","IDX2015","A","2012",96.937369,
"MEX","GDPHRWKD","TOT","IDX2015","A","2013",96.905215,
"MEX","GDPHRWKD","TOT","IDX2015","A","2014",99.356329,
"MEX","GDPHRWKD","TOT","IDX2015","A","2015",100,
"MEX","GDPHRWKD","TOT","IDX2015","A","2016",101.892078,
"MEX","GDPHRWKD","TOT","IDX2015","A","2017",102.461891,
"MEX","GDPHRWKD","TOT","IDX2015","A","2018",101.781343,
"MEX","GDPHRWKD","TOT","IDX2015","A","2019",99.320868,
"MEX","GDPHRWKD","TOT","IDX2015","A","2020",98.86049,
"MEX","GDPHRWKD","TOT","IDX2015","A","2021",95.272732,
"MEX","GDPHRWKD","TOT","IDX2015","A","2022",94.070399,
"NLD","GDPHRWKD","TOT","IDX2015","A","1970",44.503541,
"NLD","GDPHRWKD","TOT","IDX2015","A","1971",46.785247,
"NLD","GDPHRWKD","TOT","IDX2015","A","1972",48.287013,
"NLD","GDPHRWKD","TOT","IDX2015","A","1973",51.488815,
"NLD","GDPHRWKD","TOT","IDX2015","A","1974",54.987659,
"NLD","GDPHRWKD","TOT","IDX2015","A","1975",56.836133,
"NLD","GDPHRWKD","TOT","IDX2015","A","1976",59.677528,
"NLD","GDPHRWKD","TOT","IDX2015","A","1977",61.519229,
"NLD","GDPHRWKD","TOT","IDX2015","A","1978",63.235884,
"NLD","GDPHRWKD","TOT","IDX2015","A","1979",64.024334,
"NLD","GDPHRWKD","TOT","IDX2015","A","1980",65.015993,
"NLD","GDPHRWKD","TOT","IDX2015","A","1981",64.796181,
"NLD","GDPHRWKD","TOT","IDX2015","A","1982",65.554651,
"NLD","GDPHRWKD","TOT","IDX2015","A","1983",68.172972,
"NLD","GDPHRWKD","TOT","IDX2015","A","1984",70.056763,
"NLD","GDPHRWKD","TOT","IDX2015","A","1985",71.341889,
"NLD","GDPHRWKD","TOT","IDX2015","A","1986",72.315601,
"NLD","GDPHRWKD","TOT","IDX2015","A","1987",73.200391,
"NLD","GDPHRWKD","TOT","IDX2015","A","1988",74.527109,
"NLD","GDPHRWKD","TOT","IDX2015","A","1989",76.046383,
"NLD","GDPHRWKD","TOT","IDX2015","A","1990",77.146426,
"NLD","GDPHRWKD","TOT","IDX2015","A","1991",78.07681,
"NLD","GDPHRWKD","TOT","IDX2015","A","1992",77.929608,
"NLD","GDPHRWKD","TOT","IDX2015","A","1993",79.179573,
"NLD","GDPHRWKD","TOT","IDX2015","A","1994",80.570946,
"NLD","GDPHRWKD","TOT","IDX2015","A","1995",79.357767,
"NLD","GDPHRWKD","TOT","IDX2015","A","1996",79.651125,
"NLD","GDPHRWKD","TOT","IDX2015","A","1997",81.409842,
"NLD","GDPHRWKD","TOT","IDX2015","A","1998",83.408853,
"NLD","GDPHRWKD","TOT","IDX2015","A","1999",85.249784,
"NLD","GDPHRWKD","TOT","IDX2015","A","2000",88.005142,
"NLD","GDPHRWKD","TOT","IDX2015","A","2001",88.894109,
"NLD","GDPHRWKD","TOT","IDX2015","A","2002",89.542943,
"NLD","GDPHRWKD","TOT","IDX2015","A","2003",90.725272,
"NLD","GDPHRWKD","TOT","IDX2015","A","2004",92.289979,
"NLD","GDPHRWKD","TOT","IDX2015","A","2005",94.493797,
"NLD","GDPHRWKD","TOT","IDX2015","A","2006",95.899245,
"NLD","GDPHRWKD","TOT","IDX2015","A","2007",96.756054,
"NLD","GDPHRWKD","TOT","IDX2015","A","2008",97.311535,
"NLD","GDPHRWKD","TOT","IDX2015","A","2009",95.116484,
"NLD","GDPHRWKD","TOT","IDX2015","A","2010",97.080729,
"NLD","GDPHRWKD","TOT","IDX2015","A","2011",97.702861,
"NLD","GDPHRWKD","TOT","IDX2015","A","2012",97.557434,
"NLD","GDPHRWKD","TOT","IDX2015","A","2013",98.298779,
"NLD","GDPHRWKD","TOT","IDX2015","A","2014",99.026646,
"NLD","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NLD","GDPHRWKD","TOT","IDX2015","A","2016",99.844061,
"NLD","GDPHRWKD","TOT","IDX2015","A","2017",100.387115,
"NLD","GDPHRWKD","TOT","IDX2015","A","2018",100.064801,
"NLD","GDPHRWKD","TOT","IDX2015","A","2019",99.395132,
"NLD","GDPHRWKD","TOT","IDX2015","A","2020",98.314715,
"NLD","GDPHRWKD","TOT","IDX2015","A","2021",99.810204,
"NLD","GDPHRWKD","TOT","IDX2015","A","2022",100.247609,
"NZL","GDPHRWKD","TOT","IDX2015","A","1970",57.298751,
"NZL","GDPHRWKD","TOT","IDX2015","A","1971",58.868253,
"NZL","GDPHRWKD","TOT","IDX2015","A","1972",61.694689,
"NZL","GDPHRWKD","TOT","IDX2015","A","1973",64.395604,
"NZL","GDPHRWKD","TOT","IDX2015","A","1974",65.066609,
"NZL","GDPHRWKD","TOT","IDX2015","A","1975",63.382577,
"NZL","GDPHRWKD","TOT","IDX2015","A","1976",63.003218,
"NZL","GDPHRWKD","TOT","IDX2015","A","1977",59.43856,
"NZL","GDPHRWKD","TOT","IDX2015","A","1978",60.248605,
"NZL","GDPHRWKD","TOT","IDX2015","A","1979",61.05609,
"NZL","GDPHRWKD","TOT","IDX2015","A","1980",62.25917,
"NZL","GDPHRWKD","TOT","IDX2015","A","1981",65.342702,
"NZL","GDPHRWKD","TOT","IDX2015","A","1982",65.122505,
"NZL","GDPHRWKD","TOT","IDX2015","A","1983",66.113503,
"NZL","GDPHRWKD","TOT","IDX2015","A","1984",67.683138,
"NZL","GDPHRWKD","TOT","IDX2015","A","1985",66.661994,
"NZL","GDPHRWKD","TOT","IDX2015","A","1986",64.742031,
"NZL","GDPHRWKD","TOT","IDX2015","A","1987",65.473019,
"NZL","GDPHRWKD","TOT","IDX2015","A","1988",69.324124,
"NZL","GDPHRWKD","TOT","IDX2015","A","1989",72.478343,
"NZL","GDPHRWKD","TOT","IDX2015","A","1990",75.05337,
"NZL","GDPHRWKD","TOT","IDX2015","A","1991",73.739582,
"NZL","GDPHRWKD","TOT","IDX2015","A","1992",76.548706,
"NZL","GDPHRWKD","TOT","IDX2015","A","1993",78.328027,
"NZL","GDPHRWKD","TOT","IDX2015","A","1994",78.763818,
"NZL","GDPHRWKD","TOT","IDX2015","A","1995",79.38483,
"NZL","GDPHRWKD","TOT","IDX2015","A","1996",79.644519,
"NZL","GDPHRWKD","TOT","IDX2015","A","1997",82.373992,
"NZL","GDPHRWKD","TOT","IDX2015","A","1998",81.059964,
"NZL","GDPHRWKD","TOT","IDX2015","A","1999",82.003273,
"NZL","GDPHRWKD","TOT","IDX2015","A","2000",84.528055,
"NZL","GDPHRWKD","TOT","IDX2015","A","2001",86.125269,
"NZL","GDPHRWKD","TOT","IDX2015","A","2002",87.774406,
"NZL","GDPHRWKD","TOT","IDX2015","A","2003",89.43873,
"NZL","GDPHRWKD","TOT","IDX2015","A","2004",89.062575,
"NZL","GDPHRWKD","TOT","IDX2015","A","2005",88.850953,
"NZL","GDPHRWKD","TOT","IDX2015","A","2006",89.967216,
"NZL","GDPHRWKD","TOT","IDX2015","A","2007",93.514628,
"NZL","GDPHRWKD","TOT","IDX2015","A","2008",90.524446,
"NZL","GDPHRWKD","TOT","IDX2015","A","2009",95.306373,
"NZL","GDPHRWKD","TOT","IDX2015","A","2010",94.5018,
"NZL","GDPHRWKD","TOT","IDX2015","A","2011",96.292304,
"NZL","GDPHRWKD","TOT","IDX2015","A","2012",99.892925,
"NZL","GDPHRWKD","TOT","IDX2015","A","2013",97.807054,
"NZL","GDPHRWKD","TOT","IDX2015","A","2014",97.733924,
"NZL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NZL","GDPHRWKD","TOT","IDX2015","A","2016",99.083736,
"NZL","GDPHRWKD","TOT","IDX2015","A","2017",99.233309,
"NZL","GDPHRWKD","TOT","IDX2015","A","2018",101.257023,
"NZL","GDPHRWKD","TOT","IDX2015","A","2019",100.637323,
"NZL","GDPHRWKD","TOT","IDX2015","A","2020",102.415197,
"NZL","GDPHRWKD","TOT","IDX2015","A","2021",104.932629,"E"
"NZL","GDPHRWKD","TOT","IDX2015","A","2022",104.361141,
"NOR","GDPHRWKD","TOT","IDX2015","A","1970",34.949346,
"NOR","GDPHRWKD","TOT","IDX2015","A","1971",37.032562,
"NOR","GDPHRWKD","TOT","IDX2015","A","1972",39.273333,
"NOR","GDPHRWKD","TOT","IDX2015","A","1973",41.095717,
"NOR","GDPHRWKD","TOT","IDX2015","A","1974",42.634611,
"NOR","GDPHRWKD","TOT","IDX2015","A","1975",44.397055,
"NOR","GDPHRWKD","TOT","IDX2015","A","1976",46.856352,
"NOR","GDPHRWKD","TOT","IDX2015","A","1977",48.461861,
"NOR","GDPHRWKD","TOT","IDX2015","A","1978",50.574702,
"NOR","GDPHRWKD","TOT","IDX2015","A","1979",52.786084,
"NOR","GDPHRWKD","TOT","IDX2015","A","1980",53.869081,
"NOR","GDPHRWKD","TOT","IDX2015","A","1981",54.33661,
"NOR","GDPHRWKD","TOT","IDX2015","A","1982",54.822795,
"NOR","GDPHRWKD","TOT","IDX2015","A","1983",57.359405,
"NOR","GDPHRWKD","TOT","IDX2015","A","1984",60.570368,
"NOR","GDPHRWKD","TOT","IDX2015","A","1985",62.452034,
"NOR","GDPHRWKD","TOT","IDX2015","A","1986",63.087448,
"NOR","GDPHRWKD","TOT","IDX2015","A","1987",64.01359,
"NOR","GDPHRWKD","TOT","IDX2015","A","1988",64.069965,
"NOR","GDPHRWKD","TOT","IDX2015","A","1989",66.760757,
"NOR","GDPHRWKD","TOT","IDX2015","A","1990",69.007977,
"NOR","GDPHRWKD","TOT","IDX2015","A","1991",71.936565,
"NOR","GDPHRWKD","TOT","IDX2015","A","1992",74.188869,
"NOR","GDPHRWKD","TOT","IDX2015","A","1993",75.874819,
"NOR","GDPHRWKD","TOT","IDX2015","A","1994",78.705095,
"NOR","GDPHRWKD","TOT","IDX2015","A","1995",81.162077,
"NOR","GDPHRWKD","TOT","IDX2015","A","1996",83.793988,
"NOR","GDPHRWKD","TOT","IDX2015","A","1997",85.949618,
"NOR","GDPHRWKD","TOT","IDX2015","A","1998",86.053094,
"NOR","GDPHRWKD","TOT","IDX2015","A","1999",87.106791,
"NOR","GDPHRWKD","TOT","IDX2015","A","2000",90.534798,
"NOR","GDPHRWKD","TOT","IDX2015","A","2001",93.890821,
"NOR","GDPHRWKD","TOT","IDX2015","A","2002",95.91104,
"NOR","GDPHRWKD","TOT","IDX2015","A","2003",99.025267,
"NOR","GDPHRWKD","TOT","IDX2015","A","2004",101.074629,
"NOR","GDPHRWKD","TOT","IDX2015","A","2005",102.190857,
"NOR","GDPHRWKD","TOT","IDX2015","A","2006",101.519448,
"NOR","GDPHRWKD","TOT","IDX2015","A","2007",99.692935,
"NOR","GDPHRWKD","TOT","IDX2015","A","2008",96.742409,
"NOR","GDPHRWKD","TOT","IDX2015","A","2009",96.664018,
"NOR","GDPHRWKD","TOT","IDX2015","A","2010",97.157823,
"NOR","GDPHRWKD","TOT","IDX2015","A","2011",96.512861,
"NOR","GDPHRWKD","TOT","IDX2015","A","2012",97.353585,
"NOR","GDPHRWKD","TOT","IDX2015","A","2013",97.954381,
"NOR","GDPHRWKD","TOT","IDX2015","A","2014",98.738413,
"NOR","GDPHRWKD","TOT","IDX2015","A","2015",100,
"NOR","GDPHRWKD","TOT","IDX2015","A","2016",100.669968,
"NOR","GDPHRWKD","TOT","IDX2015","A","2017",102.753489,
"NOR","GDPHRWKD","TOT","IDX2015","A","2018",101.958227,
"NOR","GDPHRWKD","TOT","IDX2015","A","2019",101.566262,
"NOR","GDPHRWKD","TOT","IDX2015","A","2020",102.484362,
"NOR","GDPHRWKD","TOT","IDX2015","A","2021",103.995967,
"NOR","GDPHRWKD","TOT","IDX2015","A","2022",103.454276,
"POL","GDPHRWKD","TOT","IDX2015","A","1993",41.689178,
"POL","GDPHRWKD","TOT","IDX2015","A","1994",43.749851,
"POL","GDPHRWKD","TOT","IDX2015","A","1995",47.258978,
"POL","GDPHRWKD","TOT","IDX2015","A","1996",49.186145,
"POL","GDPHRWKD","TOT","IDX2015","A","1997",51.767954,
"POL","GDPHRWKD","TOT","IDX2015","A","1998",54.202662,
"POL","GDPHRWKD","TOT","IDX2015","A","1999",59.075557,
"POL","GDPHRWKD","TOT","IDX2015","A","2000",63.769914,
"POL","GDPHRWKD","TOT","IDX2015","A","2001",65.973201,
"POL","GDPHRWKD","TOT","IDX2015","A","2002",69.585842,
"POL","GDPHRWKD","TOT","IDX2015","A","2003",72.669024,
"POL","GDPHRWKD","TOT","IDX2015","A","2004",75.422037,
"POL","GDPHRWKD","TOT","IDX2015","A","2005",76.620798,
"POL","GDPHRWKD","TOT","IDX2015","A","2006",78.754908,
"POL","GDPHRWKD","TOT","IDX2015","A","2007",80.804122,
"POL","GDPHRWKD","TOT","IDX2015","A","2008",81.429216,
"POL","GDPHRWKD","TOT","IDX2015","A","2009",84.064151,
"POL","GDPHRWKD","TOT","IDX2015","A","2010",89.116174,"B"
"POL","GDPHRWKD","TOT","IDX2015","A","2011",93.31956,
"POL","GDPHRWKD","TOT","IDX2015","A","2012",94.895242,
"POL","GDPHRWKD","TOT","IDX2015","A","2013",95.948364,
"POL","GDPHRWKD","TOT","IDX2015","A","2014",97.622509,
"POL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"POL","GDPHRWKD","TOT","IDX2015","A","2016",102.001142,
"POL","GDPHRWKD","TOT","IDX2015","A","2017",106.982369,
"POL","GDPHRWKD","TOT","IDX2015","A","2018",114.261674,
"POL","GDPHRWKD","TOT","IDX2015","A","2019",119.703575,
"POL","GDPHRWKD","TOT","IDX2015","A","2020",118.207222,
"POL","GDPHRWKD","TOT","IDX2015","A","2021",119.27761,
